縣市,鄉鎮,村里,開票所數,蔡蘇得票,馬吳得票,宋林得票,無效票,選舉人數,藍綠比例
新北市,瑞芳區,爪里,3,1130,1423,88,93,10467,0.1147669408539
新北市,蘆洲區,成功里,4,2281,1923,105,102,17151,-0.085156993339677
新北市,蘆洲區,永樂里,3,1906,1647,82,66,14322,-0.072896144103574
新北市,蘆洲區,延平里,2,1344,1070,57,57,9834,-0.11350455675228
新北市,蘆洲區,永安里,3,1665,1395,72,60,12090,-0.088235294117647
新北市,蘆洲區,光明里,3,1541,1340,73,54,11955,-0.069767441860465
新北市,蘆洲區,仁德里,3,1833,1546,88,51,13749,-0.084936371707606
新北市,蘆洲區,永康里,3,2027,1755,104,96,15777,-0.071919619249075
新北市,蘆洲區,保和里,2,886,768,37,42,6744,-0.071342200725514
新北市,蘆洲區,信義里,2,1366,1162,55,39,10341,-0.080696202531646
新北市,蘆洲區,中華里,2,1138,949,67,48,8343,-0.090560613320556
新北市,蘆洲區,得勝里,2,1147,932,47,63,8625,-0.1034151034151
新北市,蘆洲區,光華里,3,1587,1559,75,54,12837,-0.0089001907183726
新北市,蘆洲區,仁義里,2,1196,881,60,63,11112,-0.15166104959076
新北市,蘆洲區,正義里,5,2850,3171,149,72,23211,0.053313403089188
新北市,蘆洲區,水河里,5,2789,2409,163,120,22143,-0.073105040400154
新北市,蘆洲區,樓厝里,3,1812,1793,105,63,14835,-0.0052704576976421
新北市,蘆洲區,水湳里,5,3144,2787,159,93,24564,-0.060192210419828
新北市,蘆洲區,得仁里,2,1102,892,45,36,7959,-0.10531594784353
新北市,蘆洲區,仁復里,1,705,686,41,21,5535,-0.013659237958303
新北市,蘆洲區,中路里,2,1314,1113,71,63,9774,-0.082818294190358
新北市,蘆洲區,玉清里,3,1716,1640,94,69,13608,-0.022646007151371
新北市,蘆洲區,溪墘里,2,1191,872,57,42,8409,-0.15462918080465
新北市,蘆洲區,忠孝里,2,863,623,46,36,6132,-0.16150740242261
新北市,蘆洲區,忠義里,2,1042,891,58,36,7755,-0.078116916709777
新北市,蘆洲區,保新里,2,913,742,37,72,6723,-0.10332326283988
新北市,蘆洲區,復興里,2,1292,849,56,42,8769,-0.20691265763662
新北市,蘆洲區,恆德里,3,1747,1812,107,48,15108,0.018263557178983
新北市,蘆洲區,樹德里,2,1093,1044,53,39,8568,-0.022929340196537
新北市,蘆洲區,仁愛里,3,1709,1484,71,60,13029,-0.07046664578766
新北市,蘆洲區,南港里,3,1777,1501,92,57,13593,-0.084197681513118
新北市,蘆洲區,中原里,3,1633,1442,69,36,12675,-0.062113821138211
新北市,蘆洲區,長安里,3,1670,1244,77,57,12489,-0.1461908030199
新北市,蘆洲區,九芎里,3,1678,1384,84,45,13011,-0.096015676028739
新北市,蘆洲區,保佑里,2,1195,1088,48,60,9498,-0.046868155935173
新北市,蘆洲區,福安里,2,1092,877,42,36,7878,-0.10919248349416
新北市,蘆洲區,鷺江里,3,1737,1615,75,81,13593,-0.036396181384248
新北市,蘆洲區,民和里,2,995,836,58,54,7281,-0.086837793555434
基隆市,中正區,義重里,1,285,452,27,27,3300,0.22659430122117
新北市,烏來區,福山里,1,64,252,16,15,1485,0.59493670886076
新北市,烏來區,烏來里,2,495,890,49,39,6069,0.28519855595668
新北市,烏來區,忠治里,1,336,600,28,15,3993,0.28205128205128
新北市,五股區,貿商里,2,386,1539,80,54,7431,0.59896103896104
新北市,五股區,民義里,2,966,995,59,24,7911,0.014788373278939
新北市,五股區,成功里,3,1646,1307,73,69,12657,-0.11479850998984
新北市,五股區,五福里,2,1071,1131,48,27,8820,0.02724795640327
新北市,五股區,德泰里,3,1090,1330,73,42,10428,0.099173553719008
新北市,五股區,興珍里,3,1910,1288,82,93,12936,-0.19449656035022
新北市,五股區,觀音里,1,581,346,22,27,3825,-0.25350593311758
新北市,五股區,德音里,3,1365,1588,116,39,12030,0.075516423975618
新北市,五股區,六福里,2,867,1167,75,48,8457,0.14749262536873
新北市,五股區,成州里,3,1872,1363,101,39,13503,-0.15734157650696
新北市,五股區,成德里,2,1014,673,37,36,6993,-0.20213396561944
新北市,五股區,五股里,2,1300,1077,60,45,10626,-0.093815734118637
新北市,五股區,五龍里,1,624,316,31,12,3768,-0.32765957446809
新北市,五股區,水碓里,4,2253,2193,106,75,18192,-0.013495276653171
新北市,五股區,更寮里,1,578,272,19,21,3273,-0.36
新北市,五股區,成泰里,3,1577,1219,70,69,11583,-0.12804005722461
新北市,五股區,福德里,2,726,887,48,24,7314,0.09981401115933
新北市,五股區,集賢里,2,1237,997,68,45,9309,-0.10743061772605
新北市,五股區,集福里,3,1155,1120,66,33,9297,-0.015384615384615
新北市,五股區,陸一里,2,96,1346,42,12,5523,0.86685159500693
新北市,金山區,清泉里,1,283,275,14,18,2403,-0.014336917562724
新北市,金山區,西湖里,1,68,78,4,0,594,0.068493150684932
新北市,金山區,美田里,2,1085,1273,69,57,10056,0.079728583545377
新北市,金山區,三界里,1,242,194,12,24,1878,-0.11009174311927
新北市,金山區,和平里,1,157,177,7,12,1374,0.059880239520958
新北市,金山區,重和里,1,447,363,18,27,3579,-0.1037037037037
新北市,金山區,金美里,3,1436,1862,65,66,13827,0.12916919345058
新北市,金山區,磺港里,1,704,451,28,48,5115,-0.21904761904762
新北市,金山區,兩湖里,1,137,107,9,18,1098,-0.12295081967213
新北市,金山區,大同里,1,210,257,12,6,2052,0.10064239828694
新北市,金山區,六股里,1,238,198,5,15,1779,-0.091743119266055
新北市,金山區,永興里,1,200,183,7,21,1749,-0.044386422976501
新北市,金山區,萬壽里,1,172,158,9,6,1392,-0.042424242424242
新北市,金山區,豐漁里,1,185,181,6,6,1497,-0.010928961748634
新北市,淡水區,賢孝里,1,449,564,22,15,4131,0.11352418558736
新北市,淡水區,新義里,3,1219,1376,54,39,10689,0.060500963391137
新北市,淡水區,埤島里,1,391,376,15,15,3114,-0.019556714471969
新北市,淡水區,北投里,3,1431,2172,95,63,14985,0.20566194837635
新北市,淡水區,油車里,3,1322,1941,80,72,13611,0.18970272755133
新北市,淡水區,清文里,1,356,409,30,21,3246,0.069281045751634
新北市,淡水區,幸福里,3,1185,1446,83,54,10920,0.099201824401368
新北市,淡水區,永吉里,1,267,337,22,21,2460,0.1158940397351
新北市,淡水區,崁頂里,2,717,1211,46,24,7821,0.25622406639004
新北市,淡水區,新民里,3,1175,1649,62,33,11466,0.16784702549575
新北市,淡水區,正德里,2,861,1495,83,39,10164,0.26910016977929
新北市,淡水區,蕃薯里,1,217,348,20,15,2652,0.23185840707965
新北市,淡水區,坪頂里,1,404,443,31,21,3702,0.046044864226682
新北市,淡水區,長庚里,1,471,563,24,15,4164,0.088974854932302
新北市,淡水區,忠山里,1,284,312,13,21,2439,0.046979865771812
新北市,淡水區,忠寮里,1,466,309,11,21,3156,-0.20258064516129
新北市,淡水區,鄧公里,3,1460,2151,102,72,15039,0.19135973414567
新北市,淡水區,竹圍里,4,1535,2364,113,99,15807,0.21261862015902
新北市,淡水區,中和里,1,241,170,11,18,1671,-0.17274939172749
新北市,淡水區,竿蓁里,5,1835,3015,148,96,20946,0.24329896907216
新北市,淡水區,大庄里,3,1122,1703,114,69,11862,0.20566371681416
新北市,淡水區,民安里,1,297,251,15,15,2136,-0.083941605839416
新北市,淡水區,沙崙里,2,918,1082,64,48,8487,0.082
新北市,淡水區,樹興里,1,394,313,22,15,3066,-0.11456859971711
新北市,淡水區,北新里,2,575,982,41,30,6534,0.26140012845215
新北市,淡水區,興仁里,1,519,512,21,24,4275,-0.0067895247332687
新北市,淡水區,民權里,2,1054,1451,65,48,9984,0.15848303393214
新北市,淡水區,草東里,1,305,266,12,12,2214,-0.06830122591944
新北市,淡水區,新生里,1,183,203,5,3,2880,0.051813471502591
新北市,淡水區,八勢里,3,1130,1675,78,57,11964,0.19429590017825
新北市,淡水區,義山里,2,703,901,39,45,6999,0.12344139650873
新北市,淡水區,屯山里,1,371,356,15,30,2931,-0.020632737276479
新北市,淡水區,水碓里,3,1523,1884,97,54,14193,0.10595832110361
新北市,淡水區,協元里,1,456,513,37,30,4146,0.058823529411765
新北市,淡水區,水源里,2,813,602,24,33,5997,-0.14911660777385
新北市,淡水區,福德里,4,1418,2680,134,99,16581,0.3079551000488
新北市,淡水區,學府里,2,939,1447,78,30,10326,0.21290863369656
新北市,淡水區,民生里,4,1681,2463,116,72,17184,0.18870656370656
新北市,淡水區,新興里,3,1316,2226,101,60,14916,0.25691699604743
新北市,淡水區,新春里,3,1454,2245,108,93,15600,0.21384157880508
新北市,坪林區,上德里,2,261,264,13,9,2280,0.0057142857142858
新北市,坪林區,水德里,1,239,181,8,6,1737,-0.13809523809524
新北市,坪林區,石里,1,168,88,11,0,1209,-0.3125
新北市,坪林區,粗窟里,2,341,251,11,15,2379,-0.15202702702703
新北市,坪林區,坪林里,1,482,325,23,21,3309,-0.19454770755886
新北市,坪林區,漁光里,2,420,152,11,21,2535,-0.46853146853147
新北市,坪林區,大林里,1,489,251,12,6,3201,-0.32162162162162
新北市,鶯歌區,建德里,1,167,192,13,3,1416,0.069637883008357
新北市,鶯歌區,鳳鳴里,3,1425,1378,86,63,11670,-0.016767748840528
新北市,鶯歌區,二甲里,1,358,297,17,21,2691,-0.093129770992366
新北市,鶯歌區,中湖里,3,1617,1785,93,69,14625,0.049382716049383
新北市,鶯歌區,大湖里,3,1435,1933,89,63,13677,0.1478622327791
新北市,鶯歌區,建國里,3,1762,1879,115,63,15672,0.032134029112881
新北市,鶯歌區,北鶯里,2,945,1239,71,36,9768,0.13461538461538
新北市,鶯歌區,南靖里,3,1149,1114,62,36,9024,-0.015466195315952
新北市,鶯歌區,東鶯里,1,349,312,13,27,2649,-0.055975794251135
新北市,鶯歌區,鳳福里,3,1284,1358,81,54,10893,0.028009084027252
新北市,鶯歌區,西鶯里,2,719,778,40,42,5943,0.039412157648631
新北市,鶯歌區,南鶯里,3,1714,1741,115,78,14076,0.0078147612156296
新北市,鶯歌區,同慶里,1,566,485,27,12,4170,-0.077069457659372
新北市,鶯歌區,中鶯里,1,346,372,23,9,2784,0.036211699164345
新北市,鶯歌區,東湖里,1,94,93,10,3,762,-0.0053475935828877
新北市,鶯歌區,尖山里,3,1976,1875,132,87,16314,-0.026226954037912
新北市,鶯歌區,二橋里,4,2225,1980,126,120,18234,-0.058263971462545
新北市,鶯歌區,鳳祥里,3,1340,1375,91,63,11721,0.012891344383057
新北市,鶯歌區,永昌里,5,2410,2664,138,72,20724,0.050059124950729
臺東縣,臺東市,新生里,4,1163,2669,153,57,18147,0.39300626304802
新北市,平溪區,新寮里,1,55,62,4,3,528,0.05982905982906
新北市,平溪區,平湖里,1,57,49,2,0,486,-0.075471698113208
新北市,平溪區,石底里,1,215,157,5,15,1485,-0.15591397849462
新北市,平溪區,嶺腳里,1,237,198,11,30,2007,-0.089655172413793
新北市,平溪區,東勢里,1,172,132,13,18,1353,-0.13157894736842
新北市,平溪區,白石里,1,126,85,5,3,780,-0.19431279620853
新北市,平溪區,十分里,1,332,304,18,24,2685,-0.044025157232704
新北市,平溪區,菁桐里,1,95,110,6,6,867,0.073170731707317
新北市,平溪區,平溪里,1,76,105,5,9,792,0.16022099447514
新北市,平溪區,薯榔里,1,168,135,6,12,1263,-0.10891089108911
新北市,深坑區,阿柔里,1,224,177,15,9,1620,-0.11720698254364
新北市,深坑區,賴仲里,2,481,858,48,15,5547,0.28155339805825
新北市,深坑區,埔新里,3,1407,2207,120,78,14535,0.22136137244051
新北市,深坑區,昇高里,2,564,786,44,18,5451,0.16444444444444
新北市,深坑區,深坑里,2,899,1057,56,48,8196,0.080777096114519
新北市,深坑區,萬福里,2,754,911,47,39,6780,0.094294294294294
新北市,深坑區,萬順里,2,696,796,38,39,6135,0.067024128686327
新北市,深坑區,土庫里,2,774,1055,62,39,7677,0.15363586659377
雲林縣,東勢鄉,同安村,2,604,550,42,48,6183,-0.046793760831889
雲林縣,東勢鄉,昌南村,1,340,220,17,24,2781,-0.21428571428571
雲林縣,東勢鄉,四美村,2,329,289,13,24,3375,-0.064724919093851
雲林縣,東勢鄉,龍潭村,1,309,191,8,33,2664,-0.236
雲林縣,東勢鄉,東南村,1,447,511,37,30,4305,0.066805845511482
雲林縣,東勢鄉,復興村,1,190,152,6,3,1545,-0.11111111111111
雲林縣,東勢鄉,東北村,1,412,403,16,27,3702,-0.011042944785276
雲林縣,東勢鄉,程海村,1,220,134,9,18,1674,-0.24293785310734
雲林縣,東勢鄉,新坤村,1,391,325,14,21,3516,-0.092178770949721
雲林縣,東勢鄉,安南村,1,307,213,15,39,2751,-0.18076923076923
雲林縣,東勢鄉,月眉村,1,475,245,16,33,3723,-0.31944444444444
雲林縣,臺西鄉,山寮村,1,278,216,17,18,2706,-0.12550607287449
雲林縣,臺西鄉,光華村,1,237,183,11,18,2166,-0.12857142857143
雲林縣,臺西鄉,泉州村,1,186,142,3,27,1830,-0.13414634146341
雲林縣,臺西鄉,海南村,1,279,370,19,27,3312,0.1402157164869
雲林縣,臺西鄉,蚊港村,2,426,710,36,45,5889,0.25
雲林縣,臺西鄉,永豐村,1,367,467,26,48,4209,0.11990407673861
雲林縣,臺西鄉,五榔村,1,199,75,2,18,1326,-0.45255474452555
雲林縣,臺西鄉,溪頂村,1,487,315,14,42,4512,-0.214463840399
雲林縣,臺西鄉,海北村,1,282,375,15,39,3150,0.14155251141553
雲林縣,臺西鄉,海口村,2,458,641,28,57,5820,0.16651501364877
雲林縣,臺西鄉,富琦村,2,459,516,31,39,4755,0.058461538461539
雲林縣,臺西鄉,牛厝村,2,635,400,23,75,5649,-0.22705314009662
雲林縣,臺西鄉,五港村,2,520,514,39,63,5511,-0.0058027079303675
雲林縣,臺西鄉,和豐村,3,877,939,43,78,9744,0.034140969162996
雲林縣,臺西鄉,台西村,1,268,505,23,33,3699,0.30659767141009
雲林縣,大埤鄉,北和村,1,305,220,18,9,2328,-0.16190476190476
雲林縣,大埤鄉,尚義村,2,783,471,37,51,5568,-0.2488038277512
雲林縣,大埤鄉,聯美村,1,431,304,17,48,3516,-0.17278911564626
雲林縣,大埤鄉,豐岡村,1,242,215,11,30,1953,-0.059080962800875
雲林縣,大埤鄉,怡然村,1,303,232,11,24,2298,-0.13271028037383
雲林縣,大埤鄉,松竹村,1,466,187,17,39,2904,-0.42725880551302
雲林縣,大埤鄉,吉田村,1,352,154,11,18,2328,-0.39130434782609
雲林縣,大埤鄉,三結村,1,514,281,27,27,3765,-0.29308176100629
雲林縣,大埤鄉,西鎮村,1,282,223,22,15,2286,-0.11683168316832
雲林縣,大埤鄉,豐田村,1,543,469,29,42,4344,-0.073122529644269
雲林縣,大埤鄉,興安村,1,318,159,25,15,2229,-0.33333333333333
雲林縣,大埤鄉,北鎮村,1,334,152,13,30,2082,-0.37448559670782
雲林縣,大埤鄉,大德村,1,441,257,21,36,3114,-0.26361031518625
雲林縣,大埤鄉,嘉興村,2,742,489,30,42,5400,-0.2055239642567
雲林縣,褒忠鄉,馬鳴村,2,630,345,24,45,4359,-0.29230769230769
雲林縣,褒忠鄉,中勝村,1,508,469,25,42,4434,-0.039918116683726
雲林縣,褒忠鄉,龍岩村,1,367,392,20,27,3711,0.032938076416337
雲林縣,褒忠鄉,新湖村,2,544,284,11,45,3771,-0.31400966183575
雲林縣,褒忠鄉,埔姜村,1,415,501,19,30,4212,0.093886462882096
雲林縣,褒忠鄉,潮厝村,1,413,166,14,33,2757,-0.426597582038
雲林縣,褒忠鄉,田洋村,1,315,195,14,21,2352,-0.23529411764706
雲林縣,褒忠鄉,有才村,1,365,213,12,27,2787,-0.26297577854671
雲林縣,褒忠鄉,中民村,2,662,622,40,27,5724,-0.031152647975078
雲林縣,古坑鄉,荷苞村,2,579,411,27,24,4347,-0.16969696969697
雲林縣,古坑鄉,田心村,1,391,314,36,18,3027,-0.10921985815603
雲林縣,古坑鄉,崁腳村,1,466,357,14,3,3747,-0.13244228432564
雲林縣,古坑鄉,永光村,2,762,560,22,51,5817,-0.15279878971256
雲林縣,古坑鄉,草嶺村,1,287,146,15,0,1827,-0.3256351039261
雲林縣,古坑鄉,新庄村,1,723,328,27,54,4593,-0.37583254043768
雲林縣,古坑鄉,華南村,1,121,80,3,18,888,-0.20398009950249
雲林縣,古坑鄉,朝陽村,2,740,633,41,27,6111,-0.077931536780772
雲林縣,古坑鄉,桂林村,1,537,230,18,15,3417,-0.40026075619296
雲林縣,古坑鄉,永昌村,2,795,547,42,54,6114,-0.18479880774963
雲林縣,古坑鄉,麻園村,1,348,126,6,24,2073,-0.46835443037975
雲林縣,古坑鄉,高林村,1,526,287,13,51,3495,-0.2939729397294
雲林縣,古坑鄉,湳仔村,1,323,178,14,9,2085,-0.28942115768463
雲林縣,古坑鄉,華山村,1,310,147,13,21,2280,-0.35667396061269
雲林縣,古坑鄉,古坑村,2,754,644,29,45,6438,-0.078683834048641
雲林縣,古坑鄉,東和村,2,1145,850,50,75,8703,-0.14786967418546
雲林縣,古坑鄉,水碓村,1,467,306,27,27,3576,-0.20827943078913
雲林縣,古坑鄉,樟湖村,1,195,128,13,12,1503,-0.20743034055728
雲林縣,古坑鄉,西平村,1,532,432,12,18,4146,-0.10373443983402
雲林縣,土庫鎮,崙內里,2,581,352,30,36,4437,-0.2454448017149
雲林縣,土庫鎮,奮起里,2,506,337,14,33,4059,-0.20047449584816
雲林縣,土庫鎮,忠正里,1,305,307,19,18,2562,0.0032679738562091
雲林縣,土庫鎮,新庄里,1,655,330,23,66,4416,-0.32994923857868
雲林縣,土庫鎮,石廟里,2,756,637,30,33,6159,-0.085427135678392
雲林縣,土庫鎮,東平里,2,910,384,35,42,5586,-0.4064914992272
雲林縣,土庫鎮,後埔里,2,869,639,53,45,6945,-0.1525198938992
雲林縣,土庫鎮,興新里,2,496,380,23,42,3927,-0.1324200913242
雲林縣,土庫鎮,埤腳里,2,511,361,23,33,4044,-0.17201834862385
雲林縣,土庫鎮,北平里,1,493,201,10,15,2973,-0.4207492795389
雲林縣,土庫鎮,順天里,1,325,341,16,18,2760,0.024024024024024
雲林縣,土庫鎮,越港里,1,329,361,27,18,2874,0.046376811594203
雲林縣,土庫鎮,大荖里,1,351,241,13,15,2565,-0.18581081081081
雲林縣,土庫鎮,西平里,2,790,400,30,27,5343,-0.32773109243697
雲林縣,土庫鎮,宮北里,1,490,500,30,24,4203,0.01010101010101
雲林縣,土庫鎮,南平里,2,829,429,30,75,5400,-0.31796502384738
雲林縣,麥寮鄉,海豐村,2,408,616,31,6,5214,0.203125
雲林縣,麥寮鄉,三盛村,2,877,690,43,69,7998,-0.1193363114231
雲林縣,麥寮鄉,興華村,2,699,561,29,54,6213,-0.10952380952381
雲林縣,麥寮鄉,麥津村,2,794,1161,72,63,9639,0.18772378516624
雲林縣,麥寮鄉,崙後村,2,441,711,23,57,5796,0.234375
雲林縣,麥寮鄉,施厝村,2,985,654,39,66,8028,-0.2019524100061
雲林縣,麥寮鄉,瓦村,2,520,409,19,57,4491,-0.1194833153929
雲林縣,麥寮鄉,後安村,2,492,908,40,63,7239,0.29714285714286
雲林縣,麥寮鄉,新吉村,1,278,227,14,42,2607,-0.1009900990099
